,name,crosses,numberOfStrands
6546,7_7,"[X(1,14,2,15), X(3,17,4,16), X(5,10,6,11), X(7,3,8,2), X(8,16,9,15), X(9,4,10,5), X(11,18,12,19), X(13,21,14,20), X(17,7,18,6), X(19,22,20,1), X(21,13,22,12)]",22
6547,7_7,"[X(1,15,28,16), X(2,25,3,26), X(3,14,4,15), X(4,24,5,23), X(6,22,7,21), X(10,19,11,20), X(11,9,12,8), X(12,18,13,17), X(13,24,14,25), X(16,28,17,27), X(18,9,19,10), X(20,8,21,7), X(22,6,23,5), X(26,1,27,2)]",28
6548,7_7,"[X(1,12,2,13), X(2,17,3,18), X(3,6,4,7), X(4,16,5,15), X(7,15,8,14), X(9,1,10,20), X(11,8,12,9), X(13,18,14,19), X(16,6,17,5), X(19,11,20,10)]",20
6549,7_7,"[X(1,13,2,12), X(2,17,3,18), X(4,19,5,20), X(5,17,6,16), X(6,22,7,21), X(7,10,8,11), X(9,23,10,22), X(11,14,12,15), X(13,1,14,24), X(18,3,19,4), X(20,16,21,15), X(23,9,24,8)]",24
6550,7_7,"[X(1,11,2,10), X(3,8,4,9), X(5,15,6,14), X(7,4,8,5), X(9,16,10,17), X(11,1,12,18), X(12,16,13,15), X(13,7,14,6), X(17,2,18,3)]",18
6551,7_7,"[X(1,11,2,10), X(3,34,4,1), X(5,23,6,22), X(7,24,8,25), X(8,20,9,19), X(9,3,10,2), X(11,33,12,32), X(13,30,14,31), X(14,27,15,28), X(16,26,17,25), X(17,13,18,12), X(18,31,19,32), X(20,24,21,23), X(21,7,22,6), X(28,15,29,16), X(29,27,30,26), X(33,4,34,5)]",34
6552,7_7,"[X(1,9,2,8), X(5,19,6,18), X(7,10,8,11), X(9,1,10,24), X(11,6,12,7), X(12,4,13,3), X(13,22,14,23), X(16,21,17,22), X(17,15,18,14), X(19,5,20,4), X(20,15,21,16), X(23,2,24,3)]",24
6553,7_7,"[X(1,15,2,14), X(6,11,7,12), X(7,4,8,5), X(9,3,10,2), X(10,18,11,17), X(12,5,13,6), X(13,16,14,17), X(15,1,16,20), X(18,3,19,4), X(19,9,20,8)]",20
6554,7_7,"[X(1,4,2,5), X(1,34,42,33), X(2,36,3,35), X(6,37,7,38), X(7,33,8,32), X(11,29,12,28), X(12,18,13,17), X(13,24,14,25), X(16,39,17,40), X(19,9,20,8), X(20,31,21,32), X(21,10,22,11), X(23,19,24,18), X(25,41,26,40), X(26,15,27,16), X(29,22,30,23), X(30,10,31,9), X(34,5,35,6), X(36,4,37,3), X(38,28,39,27), X(41,14,42,15)]",42
6555,7_7,"[X(2,10,3,9), X(5,12,6,13), X(7,15,8,14), X(8,4,9,3), X(10,2,11,1), X(11,4,12,5), X(13,16,14,1), X(15,7,16,6)]",16
6556,7_7,"[X(1,15,2,14), X(5,16,6,17), X(7,4,8,5), X(10,22,11,21), X(11,8,12,9), X(12,4,13,3), X(15,1,16,22), X(17,6,18,7), X(18,14,19,13), X(19,2,20,3), X(20,10,21,9)]",22
6557,7_7,"[X(1,9,30,10), X(2,25,3,26), X(3,19,4,18), X(6,18,7,17), X(7,4,8,5), X(10,21,11,22), X(12,23,13,24), X(13,21,14,20), X(14,30,15,29), X(15,9,16,8), X(16,6,17,5), X(22,11,23,12), X(26,1,27,2), X(27,24,28,25), X(28,20,29,19)]",30
6558,7_7,"[X(1,17,2,16), X(8,13,9,14), X(9,6,10,7), X(11,27,12,26), X(12,6,13,5), X(14,7,15,8), X(15,22,16,23), X(17,3,18,2), X(18,24,19,23), X(19,4,20,5), X(20,25,21,26), X(21,1,22,28), X(24,3,25,4), X(27,11,28,10)]",28
6559,7_7,"[X(1,31,2,30), X(2,39,3,40), X(4,19,5,20), X(8,24,9,23), X(10,16,11,15), X(11,24,12,25), X(14,34,15,33), X(16,10,17,9), X(18,3,19,4), X(20,5,21,6), X(22,8,23,7), X(25,12,26,13), X(28,35,29,36), X(29,1,30,40), X(31,27,32,26), X(32,14,33,13), X(34,27,35,28), X(36,18,37,17), X(37,6,38,7), X(38,21,39,22)]",40
6560,7_7,"[X(1,17,38,18), X(1,22,2,23), X(4,29,5,30), X(6,32,7,31), X(8,24,9,23), X(9,32,10,33), X(12,36,13,35), X(13,20,14,21), X(15,11,16,10), X(16,34,17,33), X(18,21,19,22), X(19,14,20,15), X(24,8,25,7), X(25,2,26,3), X(26,6,27,5), X(27,31,28,30), X(28,3,29,4), X(34,37,35,38), X(36,12,37,11)]",38
6561,7_7,"[X(4,11,5,12), X(6,22,7,21), X(8,24,9,23), X(9,20,10,21), X(10,5,11,6), X(13,28,14,29), X(15,31,16,30), X(16,2,17,1), X(17,26,18,27), X(18,3,19,4), X(19,25,20,24), X(22,8,23,7), X(25,3,26,2), X(27,12,28,13), X(29,32,30,1), X(31,15,32,14)]",32
6562,7_7,"[X(1,18,2,19), X(2,9,3,10), X(3,17,4,16), X(6,16,7,15), X(7,4,8,5), X(8,17,9,18), X(11,1,12,20), X(13,10,14,11), X(14,6,15,5), X(19,13,20,12)]",20
6563,7_7,"[X(1,11,2,10), X(2,28,3,27), X(3,7,4,6), X(4,25,5,26), X(7,31,8,30), X(9,24,10,25), X(14,20,15,19), X(16,11,17,12), X(18,14,19,13), X(20,18,21,17), X(21,13,22,12), X(22,15,23,16), X(23,1,24,32), X(26,5,27,6), X(29,9,30,8), X(31,28,32,29)]",32
6564,7_7,"[X(1,8,16,7), X(1,11,2,10), X(3,9,4,8), X(4,11,5,12), X(6,14,7,13), X(9,3,10,2), X(12,15,13,16), X(14,6,15,5)]",16
6565,7_7,"[X(1,20,30,19), X(1,23,2,22), X(2,18,3,17), X(3,8,4,9), X(4,25,5,26), X(5,13,6,12), X(7,25,8,24), X(10,15,11,16), X(13,7,14,6), X(14,11,15,12), X(20,29,21,30), X(23,19,24,18), X(26,10,27,9), X(27,16,28,17), X(28,21,29,22)]",30
6566,7_7,"[X(1,15,2,14), X(2,19,3,20), X(5,9,6,8), X(7,25,8,24), X(10,17,11,18), X(12,4,13,3), X(16,11,17,12), X(18,16,19,15), X(20,13,21,14), X(21,28,22,1), X(22,25,23,26), X(23,7,24,6), X(26,9,27,10), X(27,5,28,4)]",28
6567,7_7,"[X(1,28,2,29), X(2,18,3,17), X(3,14,4,15), X(5,13,6,12), X(9,24,10,25), X(11,8,12,9), X(15,31,16,30), X(18,28,19,27), X(20,34,21,33), X(21,4,22,5), X(22,14,23,13), X(23,7,24,6), X(25,10,26,11), X(26,7,27,8), X(29,17,30,16), X(31,34,32,1), X(32,20,33,19)]",34
6568,7_7,"[X(1,4,22,3), X(1,15,2,14), X(4,9,5,10), X(6,18,7,17), X(10,5,11,6), X(12,8,13,7), X(13,20,14,21), X(15,3,16,2), X(16,22,17,21), X(18,11,19,12), X(19,9,20,8)]",22
6569,7_7,"[X(2,16,3,15), X(4,13,5,14), X(5,26,6,1), X(6,11,7,12), X(7,21,8,20), X(8,24,9,23), X(10,25,11,26), X(12,20,13,19), X(14,17,15,18), X(16,2,17,1), X(18,3,19,4), X(21,25,22,24), X(22,10,23,9)]",26
6570,7_7,"[X(1,21,24,22), X(2,12,3,11), X(3,22,4,23), X(6,18,7,17), X(8,5,9,6), X(9,19,10,18), X(10,15,11,16), X(12,2,13,1), X(13,20,14,21), X(16,8,17,7), X(19,14,20,15), X(23,4,24,5)]",24
6571,7_7,"[X(1,17,30,18), X(3,6,4,7), X(5,21,6,20), X(7,22,8,23), X(12,25,13,26), X(13,10,14,11), X(14,28,15,27), X(15,3,16,2), X(18,9,19,10), X(21,5,22,4), X(23,17,24,16), X(24,1,25,2), X(26,11,27,12), X(28,19,29,20), X(29,9,30,8)]",30
6572,7_7,"[X(1,12,2,13), X(3,11,4,10), X(5,2,6,3), X(8,16,9,15), X(9,5,10,4), X(11,6,12,7), X(13,16,14,1), X(14,8,15,7)]",16
6573,7_7,"[X(1,4,20,3), X(1,13,2,12), X(4,12,5,11), X(5,14,6,15), X(8,18,9,17), X(10,7,11,8), X(13,3,14,2), X(16,10,17,9), X(18,15,19,16), X(19,6,20,7)]",20
6574,7_7,"[X(1,3,28,4), X(1,15,2,14), X(4,7,5,8), X(6,18,7,17), X(10,23,11,24), X(13,3,14,2), X(15,12,16,13), X(18,6,19,5), X(19,9,20,8), X(21,24,22,25), X(22,11,23,12), X(25,20,26,21), X(26,9,27,10), X(27,17,28,16)]",28
6575,7_7,"[X(1,13,2,12), X(2,9,3,10), X(4,7,5,8), X(5,17,6,16), X(8,3,9,4), X(11,14,12,15), X(13,1,14,18), X(15,10,16,11), X(17,7,18,6)]",18
6576,7_7,"[X(1,19,36,20), X(5,14,6,15), X(6,12,7,11), X(8,1,9,2), X(10,4,11,3), X(13,27,14,26), X(15,4,16,5), X(16,31,17,32), X(17,24,18,25), X(18,34,19,33), X(20,23,21,24), X(21,35,22,34), X(27,13,28,12), X(28,8,29,7), X(29,2,30,3), X(30,9,31,10), X(32,25,33,26), X(35,23,36,22)]",36
6577,7_7,"[X(1,3,32,4), X(2,11,3,12), X(6,22,7,21), X(7,16,8,17), X(8,23,9,24), X(9,15,10,14), X(10,26,11,25), X(12,1,13,2), X(13,24,14,25), X(15,23,16,22), X(17,20,18,21), X(19,29,20,28), X(26,31,27,32), X(27,5,28,4), X(29,19,30,18), X(30,5,31,6)]",32
6578,7_7,"[X(1,11,2,10), X(1,14,18,13), X(5,17,6,16), X(7,12,8,13), X(9,3,10,2), X(11,8,12,9), X(14,3,15,4), X(15,7,16,6), X(17,5,18,4)]",18
6579,7_7,"[X(1,13,24,14), X(2,12,3,11), X(3,8,4,9), X(5,19,6,18), X(9,22,10,23), X(12,2,13,1), X(14,22,15,21), X(15,4,16,5), X(16,8,17,7), X(19,7,20,6), X(20,17,21,18), X(23,10,24,11)]",24
6580,7_7,"[X(2,7,3,8), X(4,10,5,9), X(5,24,6,1), X(6,18,7,17), X(8,15,9,16), X(12,22,13,21), X(14,4,15,3), X(16,1,17,2), X(18,13,19,14), X(19,22,20,23), X(20,12,21,11), X(23,11,24,10)]",24
6581,7_7,"[X(1,4,2,5), X(1,11,22,12), X(3,13,4,12), X(5,14,6,15), X(6,17,7,18), X(7,21,8,20), X(9,19,10,18), X(13,3,14,2), X(15,10,16,11), X(16,21,17,22), X(19,9,20,8)]",22
6582,7_7,"[X(3,6,4,7), X(5,19,6,18), X(7,16,8,17), X(9,20,10,21), X(10,2,11,1), X(11,15,12,14), X(13,1,14,22), X(15,8,16,9), X(17,2,18,3), X(19,5,20,4), X(21,13,22,12)]",22
6583,7_7,"[X(1,8,18,7), X(2,12,3,11), X(6,16,7,15), X(8,1,9,2), X(10,4,11,3), X(12,9,13,10), X(13,16,14,17), X(14,6,15,5), X(17,5,18,4)]",18
6584,7_7,"[X(1,34,2,35), X(2,7,3,8), X(3,18,4,19), X(4,26,5,25), X(11,32,12,33), X(16,24,17,23), X(17,6,18,7), X(19,9,20,8), X(21,37,22,36), X(26,6,27,5), X(27,24,28,25), X(28,43,29,44), X(29,15,30,14), X(30,42,31,41), X(31,12,32,13), X(33,23,34,22), X(35,48,36,1), X(38,9,39,10), X(40,14,41,13), X(42,15,43,16), X(44,40,45,39), X(45,11,46,10), X(46,37,47,38), X(47,21,48,20)]",48
6585,7_7,"[X(1,11,20,12), X(2,13,3,14), X(3,9,4,8), X(4,20,5,19), X(5,14,6,15), X(7,17,8,16), X(10,2,11,1), X(12,9,13,10), X(15,18,16,19), X(17,7,18,6)]",20
6586,7_7,"[X(2,14,3,13), X(4,17,5,18), X(5,1,6,20), X(7,19,8,18), X(8,3,9,4), X(9,16,10,17), X(11,14,12,15), X(12,2,13,1), X(15,10,16,11), X(19,7,20,6)]",20
6587,7_7,"[X(1,13,2,12), X(3,20,4,1), X(6,13,7,14), X(7,4,8,5), X(9,19,10,18), X(10,16,11,15), X(11,3,12,2), X(14,5,15,6), X(16,19,17,20), X(17,9,18,8)]",20
6588,7_7,"[X(1,15,26,16), X(1,21,2,20), X(3,18,4,19), X(4,9,5,10), X(7,25,8,24), X(8,5,9,6), X(10,25,11,26), X(12,18,13,17), X(13,3,14,2), X(14,19,15,20), X(16,22,17,21), X(22,11,23,12), X(23,7,24,6)]",26
6589,7_7,"[X(1,17,26,18), X(4,15,5,16), X(6,22,7,21), X(7,3,8,2), X(12,2,13,1), X(13,8,14,9), X(14,3,15,4), X(16,10,17,9), X(18,11,19,12), X(20,23,21,24), X(22,6,23,5), X(24,19,25,20), X(25,11,26,10)]",26
6590,7_7,"[X(1,14,2,15), X(2,12,3,11), X(4,10,5,9), X(5,12,6,13), X(8,18,9,17), X(10,4,11,3), X(13,6,14,7), X(15,18,16,1), X(16,8,17,7)]",18
6591,7_7,"[X(1,13,20,14), X(1,18,2,19), X(3,9,4,8), X(4,15,5,16), X(5,10,6,11), X(7,17,8,16), X(11,6,12,7), X(12,20,13,19), X(14,10,15,9), X(17,2,18,3)]",20
6592,7_7,"[X(1,36,42,35), X(2,11,3,12), X(4,10,5,9), X(6,14,7,13), X(12,8,13,7), X(16,38,17,37), X(18,15,19,16), X(21,10,22,11), X(22,4,23,3), X(23,9,24,8), X(24,5,25,6), X(25,21,26,20), X(26,2,27,1), X(27,14,28,15), X(28,20,29,19), X(29,41,30,40), X(32,40,33,39), X(33,30,34,31), X(34,41,35,42), X(36,18,37,17), X(38,32,39,31)]",42
6593,7_7,"[X(1,8,2,9), X(3,12,4,13), X(5,17,6,16), X(6,14,7,13), X(7,2,8,3), X(9,18,10,19), X(11,21,12,20), X(15,5,16,4), X(17,15,18,14), X(19,22,20,1), X(21,11,22,10)]",22
6594,7_7,"[X(1,15,20,16), X(2,14,3,13), X(4,17,5,18), X(6,11,7,12), X(7,17,8,16), X(8,4,9,3), X(10,5,11,6), X(14,2,15,1), X(18,10,19,9), X(19,12,20,13)]",20
6595,7_7,"[X(1,21,2,20), X(2,8,3,7), X(3,14,4,15), X(5,17,6,16), X(6,20,7,19), X(8,13,9,14), X(9,22,10,23), X(11,25,12,24), X(15,18,16,19), X(17,5,18,4), X(21,12,22,13), X(23,26,24,1), X(25,11,26,10)]",26
6596,7_7,"[X(1,9,2,8), X(2,13,3,14), X(5,17,6,16), X(6,9,7,10), X(7,1,8,20), X(10,15,11,16), X(11,4,12,5), X(12,18,13,17), X(14,19,15,20), X(18,4,19,3)]",20
6597,7_7,"[X(1,17,2,16), X(2,8,3,7), X(3,12,4,13), X(6,21,7,22), X(9,18,10,19), X(11,9,12,8), X(13,4,14,5), X(15,1,16,24), X(17,10,18,11), X(19,15,20,14), X(20,24,21,23), X(22,5,23,6)]",24
6598,7_7,"[X(1,15,2,14), X(2,12,3,11), X(4,22,5,21), X(7,24,8,25), X(12,15,13,16), X(13,1,14,28), X(16,28,17,27), X(17,11,18,10), X(18,25,19,26), X(19,8,20,9), X(20,6,21,5), X(22,4,23,3), X(23,6,24,7), X(26,9,27,10)]",28
6599,7_7,"[X(1,7,18,8), X(4,12,5,11), X(5,16,6,17), X(6,2,7,1), X(8,18,9,17), X(10,13,11,14), X(12,4,13,3), X(14,9,15,10), X(15,2,16,3)]",18
6600,7_7,"[X(1,13,2,12), X(1,16,20,15), X(5,8,6,9), X(6,18,7,17), X(9,14,10,15), X(11,3,12,2), X(13,10,14,11), X(16,3,17,4), X(18,8,19,7), X(19,5,20,4)]",20
6601,7_7,"[X(1,6,2,7), X(1,11,18,12), X(4,14,5,13), X(7,2,8,3), X(9,14,10,15), X(10,4,11,3), X(12,18,13,17), X(15,8,16,9), X(16,6,17,5)]",18
6602,7_7,"[X(1,11,2,10), X(3,14,4,15), X(4,7,5,8), X(5,17,6,16), X(8,16,9,15), X(9,12,10,13), X(11,1,12,18), X(13,2,14,3), X(17,7,18,6)]",18
6603,7_7,"[X(1,22,2,23), X(4,26,5,25), X(7,16,8,17), X(9,3,10,2), X(12,5,13,6), X(14,20,15,19), X(17,8,18,9), X(18,16,19,15), X(20,14,21,13), X(21,7,22,6), X(23,28,24,1), X(24,11,25,12), X(26,4,27,3), X(27,11,28,10)]",28
6604,7_7,"[X(1,13,26,14), X(2,19,3,20), X(4,17,5,18), X(8,22,9,21), X(9,25,10,24), X(12,2,13,1), X(14,11,15,12), X(15,7,16,6), X(16,3,17,4), X(18,5,19,6), X(20,23,21,24), X(22,8,23,7), X(25,11,26,10)]",26
6605,7_7,"[X(1,13,24,14), X(1,16,2,17), X(3,7,4,6), X(4,22,5,21), X(7,11,8,10), X(9,14,10,15), X(11,3,12,2), X(15,8,16,9), X(17,12,18,13), X(18,23,19,24), X(20,6,21,5), X(22,19,23,20)]",24
6606,7_7,"[X(1,13,20,14), X(2,12,3,11), X(3,14,4,15), X(5,16,6,17), X(6,9,7,10), X(7,19,8,18), X(10,18,11,17), X(12,2,13,1), X(15,4,16,5), X(19,9,20,8)]",20
6607,7_7,"[X(1,13,2,12), X(2,9,3,10), X(3,7,4,6), X(5,20,6,21), X(8,15,9,16), X(10,20,11,19), X(13,17,14,16), X(14,7,15,8), X(17,1,18,22), X(18,12,19,11), X(21,4,22,5)]",22
6608,7_7,"[X(1,11,2,10), X(1,24,26,23), X(3,21,4,20), X(5,19,6,18), X(6,13,7,14), X(8,21,9,22), X(9,3,10,2), X(11,23,12,22), X(12,7,13,8), X(16,25,17,26), X(17,15,18,14), X(19,5,20,4), X(24,15,25,16)]",26
6609,7_7,"[X(1,11,2,10), X(1,15,24,16), X(3,6,4,7), X(5,19,6,18), X(7,20,8,21), X(8,13,9,14), X(12,24,13,23), X(14,9,15,10), X(16,12,17,11), X(19,5,20,4), X(21,2,22,3), X(22,17,23,18)]",24
6610,7_7,"[X(1,11,18,12), X(2,10,3,9), X(3,12,4,13), X(4,7,5,8), X(6,16,7,15), X(10,2,11,1), X(13,8,14,9), X(14,17,15,18), X(16,6,17,5)]",18
6611,7_7,"[X(1,9,18,10), X(2,11,3,12), X(6,16,7,15), X(8,2,9,1), X(10,7,11,8), X(12,3,13,4), X(13,16,14,17), X(14,6,15,5), X(17,5,18,4)]",18
6612,7_7,"[X(1,16,24,15), X(2,10,3,9), X(4,13,5,14), X(5,19,6,18), X(8,4,9,3), X(11,6,12,7), X(12,19,13,20), X(14,18,15,17), X(16,23,17,24), X(20,8,21,7), X(21,10,22,11), X(22,2,23,1)]",24
6613,7_7,"[X(1,11,2,10), X(3,16,4,1), X(6,14,7,13), X(8,5,9,6), X(9,3,10,2), X(12,8,13,7), X(14,11,15,12), X(15,4,16,5)]",16
6614,7_7,"[X(2,27,3,28), X(4,16,5,15), X(7,29,8,28), X(11,22,12,23), X(14,6,15,5), X(16,4,17,3), X(17,6,18,7), X(18,14,19,13), X(19,1,20,30), X(20,9,21,10), X(21,25,22,24), X(23,10,24,11), X(25,9,26,8), X(26,1,27,2), X(29,13,30,12)]",30
6615,7_7,"[X(1,20,22,19), X(2,7,3,8), X(5,13,6,12), X(8,17,9,18), X(9,21,10,20), X(13,5,14,4), X(14,12,15,11), X(15,6,16,7), X(16,4,17,3), X(18,1,19,2), X(21,11,22,10)]",22
6616,7_7,"[X(1,20,2,21), X(3,9,4,8), X(5,17,6,16), X(11,14,12,15), X(13,23,14,22), X(15,7,16,6), X(17,10,18,11), X(18,28,19,27), X(21,24,22,25), X(23,13,24,12), X(25,34,26,1), X(28,10,29,9), X(29,5,30,4), X(30,7,31,8), X(31,2,32,3), X(32,20,33,19), X(33,26,34,27)]",34
6617,7_7,"[X(1,14,26,13), X(2,20,3,19), X(3,25,4,24), X(5,23,6,22), X(6,15,7,16), X(7,11,8,10), X(8,18,9,17), X(12,25,13,26), X(14,11,15,12), X(16,10,17,9), X(18,21,19,22), X(20,2,21,1), X(23,5,24,4)]",26
6618,7_7,"[X(2,18,3,17), X(4,1,5,2), X(8,15,9,16), X(9,22,10,1), X(10,6,11,5), X(11,21,12,20), X(13,19,14,18), X(14,7,15,8), X(16,4,17,3), X(19,13,20,12), X(21,6,22,7)]",22
6619,7_7,"[X(2,5,3,6), X(4,12,5,11), X(6,1,7,2), X(7,10,8,11), X(8,36,9,35), X(12,4,13,3), X(17,32,18,33), X(18,26,19,25), X(20,16,21,15), X(22,29,23,30), X(23,14,24,15), X(24,28,25,27), X(26,20,27,19), X(28,14,29,13), X(30,21,31,22), X(31,16,32,17), X(33,38,34,1), X(36,10,37,9), X(37,34,38,35)]",38
6620,7_7,"[X(1,16,2,17), X(2,14,3,13), X(3,31,4,30), X(5,23,6,22), X(7,25,8,24), X(10,17,11,18), X(12,29,13,30), X(15,33,16,32), X(18,9,19,10), X(20,25,21,26), X(21,7,22,6), X(23,5,24,4), X(26,19,27,20), X(27,9,28,8), X(28,11,29,12), X(31,34,32,1), X(33,15,34,14)]",34
6621,7_7,"[X(1,10,2,11), X(3,16,4,17), X(4,8,5,7), X(5,19,6,18), X(9,21,10,20), X(11,22,12,23), X(13,25,14,24), X(15,8,16,9), X(17,7,18,6), X(19,15,20,14), X(21,3,22,2), X(23,26,24,1), X(25,13,26,12)]",26
6622,7_7,"[X(1,9,26,10), X(3,21,4,20), X(7,12,8,13), X(10,2,11,1), X(11,8,12,9), X(13,2,14,3), X(14,26,15,25), X(15,7,16,6), X(16,20,17,19), X(17,22,18,23), X(21,5,22,4), X(23,18,24,19), X(24,5,25,6)]",26
6623,7_7,"[X(3,13,4,12), X(6,18,7,17), X(8,5,9,6), X(9,20,10,1), X(10,13,11,14), X(11,3,12,2), X(14,2,15,1), X(16,8,17,7), X(18,15,19,16), X(19,4,20,5)]",20
6624,7_7,"[X(1,8,2,9), X(2,25,3,26), X(5,13,6,12), X(6,24,7,23), X(9,21,10,20), X(10,15,11,16), X(11,22,12,23), X(13,5,14,4), X(14,22,15,21), X(17,30,18,1), X(19,17,20,16), X(26,3,27,4), X(27,25,28,24), X(28,8,29,7), X(29,18,30,19)]",30
6625,7_7,"[X(1,23,2,22), X(2,16,3,15), X(3,32,4,33), X(4,9,5,10), X(8,31,9,32), X(10,5,11,6), X(11,31,12,30), X(12,8,13,7), X(13,28,14,29), X(17,27,18,26), X(18,38,19,37), X(19,24,20,25), X(21,35,22,34), X(23,1,24,38), X(27,17,28,16), X(29,6,30,7), X(33,14,34,15), X(35,21,36,20), X(36,26,37,25)]",38
6626,7_7,"[X(1,40,2,41), X(6,23,7,24), X(10,38,11,37), X(12,16,13,15), X(13,37,14,36), X(17,5,18,4), X(18,31,19,32), X(19,2,20,3), X(22,7,23,8), X(25,1,26,42), X(27,24,28,25), X(28,22,29,21), X(29,8,30,9), X(30,6,31,5), X(32,3,33,4), X(33,16,34,17), X(34,12,35,11), X(35,15,36,14), X(38,10,39,9), X(39,20,40,21), X(41,27,42,26)]",42
6627,7_7,"[X(1,4,2,5), X(3,9,4,8), X(6,11,7,12), X(7,15,8,14), X(9,3,10,2), X(13,18,14,1), X(15,11,16,10), X(16,6,17,5), X(17,12,18,13)]",18
6628,7_7,"[X(2,7,3,8), X(5,15,6,14), X(8,3,9,4), X(9,7,10,6), X(10,2,11,1), X(11,16,12,17), X(13,19,14,18), X(15,5,16,4), X(17,20,18,1), X(19,13,20,12)]",20
6629,7_7,"[X(1,17,32,18), X(2,22,3,21), X(4,23,5,24), X(5,15,6,14), X(7,16,8,17), X(8,27,9,28), X(10,30,11,29), X(12,16,13,15), X(13,7,14,6), X(19,23,20,22), X(20,4,21,3), X(24,1,25,2), X(25,18,26,19), X(26,11,27,12), X(28,31,29,32), X(30,10,31,9)]",32
6630,7_7,"[X(1,11,22,12), X(2,10,3,9), X(3,15,4,14), X(6,19,7,20), X(10,2,11,1), X(12,6,13,5), X(15,5,16,4), X(16,13,17,14), X(17,8,18,9), X(18,21,19,22), X(20,7,21,8)]",22
6631,7_7,"[X(1,9,26,10), X(2,21,3,22), X(4,15,5,16), X(7,23,8,22), X(10,26,11,25), X(11,19,12,18), X(13,7,14,6), X(14,3,15,4), X(16,5,17,6), X(17,25,18,24), X(19,9,20,8), X(20,1,21,2), X(23,13,24,12)]",26
6632,7_7,"[X(1,11,30,12), X(2,22,3,21), X(4,20,5,19), X(6,23,7,24), X(8,25,9,26), X(12,2,13,1), X(13,26,14,27), X(14,9,15,10), X(15,29,16,28), X(17,23,18,22), X(18,6,19,5), X(20,4,21,3), X(24,7,25,8), X(27,10,28,11), X(29,17,30,16)]",30
6633,7_7,"[X(1,15,2,14), X(3,22,4,1), X(6,10,7,9), X(7,19,8,18), X(12,5,13,6), X(13,3,14,2), X(16,12,17,11), X(17,9,18,8), X(19,10,20,11), X(20,15,21,16), X(21,4,22,5)]",22
6634,7_7,"[X(2,7,3,8), X(4,16,5,15), X(5,9,6,8), X(6,1,7,2), X(9,16,10,17), X(12,20,13,19), X(13,10,14,11), X(14,4,15,3), X(17,20,18,1), X(18,12,19,11)]",20
6635,7_7,"[X(1,9,18,10), X(2,11,3,12), X(4,16,5,15), X(5,13,6,12), X(6,17,7,18), X(8,2,9,1), X(10,7,11,8), X(13,16,14,17), X(14,4,15,3)]",18
6636,7_7,"[X(1,19,26,20), X(2,13,3,14), X(4,11,5,12), X(5,17,6,16), X(6,21,7,22), X(7,25,8,24), X(9,21,10,20), X(10,17,11,18), X(12,3,13,4), X(14,23,15,24), X(18,2,19,1), X(22,15,23,16), X(25,9,26,8)]",26
6637,7_7,"[X(1,10,2,11), X(1,24,26,23), X(6,18,7,17), X(7,21,8,20), X(8,4,9,3), X(9,22,10,23), X(12,26,13,25), X(14,11,15,12), X(15,2,16,3), X(16,19,17,20), X(18,6,19,5), X(21,5,22,4), X(24,14,25,13)]",26
6638,7_7,"[X(1,13,18,14), X(2,7,3,8), X(4,10,5,9), X(5,15,6,14), X(6,11,7,12), X(8,17,9,18), X(12,2,13,1), X(15,10,16,11), X(16,4,17,3)]",18
6639,7_7,"[X(1,10,32,9), X(1,15,2,14), X(4,31,5,32), X(5,19,6,18), X(6,28,7,27), X(10,3,11,4), X(12,23,13,24), X(13,3,14,2), X(16,25,17,26), X(17,9,18,8), X(19,29,20,28), X(21,31,22,30), X(22,11,23,12), X(24,15,25,16), X(26,8,27,7), X(29,21,30,20)]",32
6640,7_7,"[X(1,16,20,15), X(3,19,4,18), X(5,12,6,13), X(9,3,10,2), X(11,6,12,7), X(13,11,14,10), X(14,1,15,2), X(16,7,17,8), X(17,5,18,4), X(19,9,20,8)]",20
6641,7_7,"[X(1,10,2,11), X(2,5,3,6), X(3,25,4,24), X(6,12,7,11), X(7,26,8,27), X(8,30,9,29), X(12,20,13,19), X(14,17,15,18), X(15,21,16,20), X(21,17,22,16), X(22,14,23,13), X(23,18,24,19), X(25,5,26,4), X(27,32,28,1), X(30,10,31,9), X(31,28,32,29)]",32
6642,7_7,"[X(1,13,2,12), X(2,19,3,20), X(4,17,5,18), X(8,28,9,27), X(11,25,12,24), X(13,1,14,30), X(15,7,16,6), X(16,3,17,4), X(18,5,19,6), X(20,7,21,8), X(21,29,22,28), X(22,10,23,9), X(23,26,24,27), X(25,11,26,10), X(29,15,30,14)]",30
6643,7_7,"[X(1,5,26,6), X(4,14,5,13), X(6,15,7,16), X(8,19,9,20), X(10,22,11,21), X(11,3,12,2), X(16,2,17,1), X(17,12,18,13), X(18,3,19,4), X(20,23,21,24), X(22,10,23,9), X(24,7,25,8), X(25,15,26,14)]",26
6644,7_7,"[X(1,15,18,16), X(2,12,3,11), X(3,16,4,17), X(5,10,6,11), X(7,15,8,14), X(9,6,10,7), X(12,2,13,1), X(13,9,14,8), X(17,4,18,5)]",18
6645,7_7,"[X(1,9,26,10), X(2,15,3,16), X(7,23,8,22), X(8,2,9,1), X(10,26,11,25), X(11,20,12,21), X(13,4,14,5), X(16,3,17,4), X(17,15,18,14), X(18,6,19,5), X(19,12,20,13), X(21,24,22,25), X(23,7,24,6)]",26
